longitude,latitude,depth_from_xducer_no_heave_comp
-70.6369903138666,41.3467024241186,2.5094036187968
-70.6369893126036,41.3466780430085,2.6427677814214
-70.6369887801261,41.3466651104074,2.54764775366709
-70.6369882416029,41.3466247347213,2.35544646047281
-70.6369890162651,41.3466119681325,2.3936905953431
-70.6369908501914,41.346587306378,2.70062429314825
-70.6369910467866,41.3465744309333,2.70062429314825
-70.6369908629999,41.3465618443116,2.6810119162917
-70.6369904449747,41.3465424210509,3.00657737211058
-70.6369880361249,41.3465051449441,3.08404626069399
-70.6369862582059,41.3464629120273,3.14092215357802
-70.636986258645,41.3464624295469,3.19877866530487
-70.6369873835553,41.3464485145833,3.31351106991574
-70.6369903370505,41.3464071185054,3.94502960469696
-70.6369909511145,41.3463952498559,3.88815371181294
-70.6369918551122,41.3463592799153,3.94502960469696
-70.6369918554797,41.3463592426133,4.07937438616439
-70.6369919864286,41.3463459515846,4.00288611642381
-70.6369845806586,41.3463078786323,4.13723089789124
-70.636983630022,41.3463027022293,4.27059506051585
-70.6369839537442,41.3462970013339,4.21371916763183
-70.636985376456,41.3462719467354,4.38630808396955
-70.6369875674375,41.346229125854,4.75011767465873
-70.6369879387254,41.3462215932466,4.76874943267246
-70.6369879460868,41.3462214438991,4.80699356754275
-70.6369873931263,41.3462111329596,4.8648500792696
-70.6369862860998,41.3461977633974,4.82660594439931
-70.6369851811652,41.3461844191003,4.92270659099646
-70.6369899090093,41.3461561277283,4.84523770241305
-70.6370277239124,41.3461077378217,5.03743899560733
-70.6370446919013,41.3461008342974,5.09431488849135
-70.6371050925211,41.3460978308853,5.34339207456966
-70.6371121074204,41.3460997239412,5.51598099090738
-70.6371193540241,41.3461016795253,5.36300445142622
-70.6371270790057,41.3461037642055,5.32476031655593
-70.6371447674667,41.3461085376517,5.41988034431024
-70.6371855158496,41.346136115325,4.99919486073704
-70.6371955797739,41.3461545715601,4.94133834901019
-70.6372086972537,41.3461909776079,4.55791638146445
-70.6372116940295,41.3462025062635,4.53928462345072
-70.637217742532,41.3462324564272,4.40493984198328
-70.6372198348849,41.3462438996048,4.42455221883984
-70.6372213518186,41.3462559278802,4.51967224659416
-70.6372247706945,41.3462834244631,4.50104048858042
-70.6372255330753,41.346289283757,4.48142811172387
-70.6372295295612,41.3463255747521,4.19410679077527
-70.6372300791857,41.3463372513658,4.11761852103468
-70.6372308240304,41.346361516049,3.7538089303455
-70.6372308827883,41.3463725470705,3.77342130720206
-70.6372307259364,41.3463971362043,3.77342130720206
-70.637230422358,41.3464092435298,3.73517717233177
-70.6372301184976,41.3464213620994,3.7538089303455
-70.6372286255251,41.3464679602699,3.31351106991574
-70.6372286266912,41.3464680089809,3.29389869305918
-70.6372289196618,41.3464802470352,3.25565455818889
-70.6372287850279,41.3465268666644,2.83496907461569
-70.637228643867,41.3465395056962,2.81535669775913
-70.6372284491312,41.3465885576164,2.6810119162917
-70.6372283092793,41.3466022345685,2.77711256288884
-70.6372280242732,41.3466191548288,2.87321320948598
-70.637227725502,41.3466305955916,2.94970147922656
-70.6372277244902,41.3466306343362,2.89184496749971
-70.6372273745993,41.3466440326119,2.87321320948598
-70.6372295631749,41.3466819664581,2.48979124194024
-70.6372300254363,41.3466876338917,NaN
-70.6372300987714,41.3466885329972,NaN
-70.6372300162506,41.3466940286852,NaN
-70.6372298984342,41.3466995277848,NaN
-70.6372297807243,41.3467050219152,2.24071405586193
-70.6372296629592,41.3467105186219,NaN
-70.6372294849138,41.3467188289156,NaN
-70.6372290953454,41.346731511063,NaN
-70.6372275848921,41.3467691321796,NaN
-70.6372272852443,41.3467775212375,1.95339273491333
-70.6372264558362,41.3468007416743,NaN
-70.6372264544972,41.3468007791596,1.99163686978363
-70.6372260116976,41.3468141447158,2.06812513952421
-70.6372247177229,41.3468554150407,2.02988100465392
-70.6372243741574,41.3468676447766,2.12598165125106
-70.6372239504421,41.3468827275649,2.14559402810762
-70.6372243818086,41.3468984547039,2.2220822978482
-70.6372250350397,41.346914362769,2.43193473021339
-70.6372263039666,41.3469366997977,2.6810119162917
-70.6372312123882,41.3469838122628,2.48979124194024
-70.6372317721134,41.3469963917003,2.48979124194024
-70.6372306646722,41.3470242362656,2.66238015827796
-70.6372298454445,41.3470295571059,2.6810119162917
-70.6372290149542,41.3470349510962,2.70062429314825
-70.6372281255163,41.3470407279476,2.6810119162917
-70.6372243253984,41.3470690744968,2.70062429314825
-70.6372224918155,41.3470842489566,2.7967249397454
-70.6372223904767,41.3471220771296,2.81535669775913
-70.6372232224698,41.3471373243876,2.89184496749971
-70.6372257977744,41.3471704457673,3.02618974896714
-70.6372271698507,41.3471866343779,2.98794561409685
-70.6372283468532,41.3472021497657,2.94970147922656
-70.6372309625484,41.3472422081472,2.85360083262942
-70.6372313971811,41.3472716843504,2.85360083262942
-70.6372298812356,41.3473123331132,2.98794561409685
-70.6372290759558,41.3473258278642,3.00657737211058
-70.637224770472,41.3473576428233,3.02618974896714
-70.6372227647679,41.3473737799447,3.04482150698088
-70.637221983811,41.3473976155871,3.35175520478603
-70.6372216789714,41.3474069196197,3.38999933965632
-70.6372241774884,41.3474620176147,3.56258825599405
-70.6372257236464,41.3474804305475,3.56258825599405
-70.6372320992974,41.3475450978686,3.19877866530487
-70.6372319942159,41.3475616342919,3.12229039556429
-70.6372304496595,41.3476206052271,2.94970147922656
-70.6372296695566,41.3476362622017,2.81535669775913
-70.6372260148789,41.3476949392265,2.70062429314825
-70.637224886458,41.3477110056541,2.6427677814214
-70.6372230540954,41.3477568342435,2.62413602340767
-70.6372232314546,41.347791454031,2.62413602340767
-70.6372236616135,41.3478090419892,2.5094036187968
-70.6372246004971,41.3478289520581,2.47115948392651
-70.6372251071157,41.3478359095445,2.43193473021339
-70.6372256039395,41.3478427325168,2.43193473021339
-70.6372260964082,41.347849495681,2.58589188853738
-70.6372271861497,41.3478644613008,2.5094036187968
-70.6372281681555,41.3479157771101,2.26032643271849
-70.6372280827727,41.347932814127,2.35544646047281
-70.6372277267271,41.3479613161745,2.56627951168082
-70.6372277227113,41.3479616376475,2.56627951168082
-70.6372292294899,41.3479773017767,2.48979124194024
-70.6372536659203,41.3480308680437,2.62413602340767
-70.6372748711999,41.3480402100906,2.54764775366709
-70.6373222199655,41.3480515799856,2.16422578612135
-70.6373226443626,41.3480514043412,NaN
-70.637344269119,41.3480424545438,2.06812513952421
-70.6374001433408,41.3480086326889,2.1063692743945
-70.6374092599359,41.348000782009,2.04949338151048
-70.6374247757221,41.3479875117062,2.12598165125106
-70.637460069377,41.3479573082624,2.66238015827796
-70.6374625236144,41.3479473874811,2.93008910237
-70.6374653023508,41.3479361549755,2.96833323724029
-70.6374616777854,41.3478814799532,2.14559402810762
-70.6374626040663,41.3478597805635,2.56627951168082
-70.6374634167117,41.3478500006244,2.56627951168082
-70.6374706307416,41.3478233988828,2.93008910237
-70.6374750871748,41.3478012421662,2.6427677814214
-70.6374773827031,41.3477893401894,2.66238015827796
-70.6374806404336,41.3477781235658,2.6810119162917
-70.6374859637012,41.3477616127909,2.71925605116199
-70.6374848612643,41.3477377719182,2.52803537681053
-70.6374823207254,41.3477254039086,2.56627951168082
-70.6374795466193,41.3477052852191,2.7967249397454
-70.6374774334211,41.3476841077253,2.70062429314825
-70.6374767033905,41.3476725707634,2.91145734435627
-70.6374759834845,41.34766114523,2.94970147922656
-70.6374725633841,41.3476273280835,2.75750018603228
-70.6374711373918,41.3476036996647,2.83496907461569
-70.6374714298607,41.3475915434304,2.7967249397454
-70.6374709202597,41.3475579934175,3.16053453043458
-70.6374704050201,41.3475456936935,3.17916628844831
-70.637470731429,41.3475337554361,3.35175520478603
-70.6374714685681,41.3475220552054,3.38999933965632
-70.6374713470233,41.3475015935214,3.00657737211058
-70.6374696478181,41.3474921433467,2.93008910237
-70.6374674482667,41.3474799104833,2.87321320948598
-70.6374664707364,41.3474676006986,2.93008910237
-70.637469404603,41.347443512051,3.02618974896714
-70.6374703506761,41.3473992159424,3.02618974896714
-70.6374694743849,41.3473870867829,2.94970147922656
-70.6374685118441,41.3473737638025,2.85360083262942
-70.6374679913912,41.3473519030515,2.94970147922656
-70.637468163416,41.347326928079,2.75750018603228
-70.6374676863385,41.3473136386305,2.89184496749971
-70.637466860312,41.3472906288759,2.83496907461569
-70.6374670761621,41.3472769645493,2.83496907461569
-70.6374690511496,41.3472314531685,3.17916628844831
-70.6374697862658,41.3471940087028,2.62413602340767
-70.6374693396622,41.3471813160513,2.66238015827796
-70.637467831147,41.3471535408716,2.5094036187968
-70.6374666443484,41.3471270803092,2.54764775366709
-70.637466325609,41.3470930972288,2.81535669775913
-70.637466971751,41.3470801056746,2.83496907461569
-70.6374673554302,41.347040275383,2.71925605116199
-70.6374670460931,41.3470332706356,2.75750018603228
-70.6374664795274,41.3470204411059,2.71925605116199
-70.6374652333355,41.3469794908028,2.58523814264216
-70.6374647208607,41.346966099459,2.45122023412234
-70.6374636499937,41.3469388954604,2.31720232560251
-70.6374662290744,41.3468958990649,2.41330297219966
-70.6374665982804,41.3468890893848,2.43193473021339
-70.6374669722471,41.3468771682925,2.41330297219966
-70.6374674078543,41.34686328226,2.48979124194024
-70.6374677922378,41.3468495911837,2.41330297219966
-70.637467703762,41.3468360216933,2.20246992099164
-70.6374663401539,41.3467875073516,1.89651684202931
-70.6374658346624,41.3467602662564,2.3936905953431
-70.6374663315914,41.3467496505148,2.7967249397454
-70.6374665980345,41.3467246938667,2.5094036187968
-70.6374654869746,41.3467106768084,NaN
-70.6374628404809,41.3466709326537,2.26032643271849
-70.6374620423327,41.3466560826173,2.24071405586193
-70.6374623814635,41.346641550872,2.26032643271849
-70.6374647273677,41.3466280005043,2.73886842801855
-70.6374682622488,41.3466046806404,3.31351106991574
-70.6374676238265,41.3465911755105,3.14092215357802
-70.6374655241331,41.3465496443121,2.75750018603228
-70.6374649180774,41.3465386220488,2.75750018603228
-70.6374635547745,41.3464932903453,3.08404626069399
-70.6374647580237,41.3464669418559,3.63907652573463
-70.6374663521848,41.3464535402967,3.90678546982667
-70.6374662717942,41.346410454428,3.60083239086434
-70.6374652679912,41.346396150508,3.48609998625347
-70.6374658672318,41.3463677278714,3.54297587913749
-70.6374662805815,41.34635241507,3.83029720008609
-70.6374672526575,41.3463379826433,3.92639784668323
-70.637469040249,41.3463163892544,4.17547503276154
-70.6374697059326,41.3462904449765,4.23235092564556
-70.6374695401504,41.3462758727252,4.46279635371013
-70.6374692660167,41.3462613360403,4.55791638146445
-70.63746843114,41.3462467867164,4.42455221883984
-70.6374674230316,41.3462292184995,4.44318397685357
-70.6374665775117,41.3462169115097,4.55791638146445
-70.6374639085222,41.3461872669469,4.59714113517757
-70.6374653696049,41.3461728053257,4.73050529780217
-70.637472151998,41.3461582728893,4.82660594439931
-70.6375239645827,41.3461221248152,5.32476031655593
-70.6375455887884,41.3461158094996,5.34339207456966
-70.6376001870215,41.3461213707949,5.09431488849135
-70.6376197007371,41.3461251793092,4.84523770241305
-70.6376732129495,41.3461420664997,4.73050529780217
-70.6376736228811,41.3461422496428,4.69226116293188
-70.6376874932392,41.3461484464332,5.09431488849135
-70.6377184608433,41.3461808030948,4.88348183728334
-70.6377231837375,41.3461943290527,4.76874943267246
-70.6377179798193,41.3462177175426,4.50104048858042
-70.6377079637273,41.3462541618298,4.59714113517757
-70.63770635082,41.3462655198633,4.57752875832101
-70.6377062823564,41.3462770163131,4.55791638146445
-70.6377081856471,41.3462990033803,4.42455221883984
-70.6377085268174,41.3463035605507,4.15586265590498
-70.6377088005516,41.3463139020807,4.0411302512941
-70.6377089277656,41.3463476329685,3.98327373956725
-70.6377084813875,41.3463593192853,3.83029720008609
-70.6377082780261,41.3463809192442,3.60083239086434
-70.6377084967586,41.3463928729168,3.5047317442672
-70.6377087156991,41.3464048379616,NaN
-70.6377087016333,41.3464391470682,NaN
-70.6377087223728,41.3464495008288,NaN
-70.6377087679174,41.346462540242,NaN
-70.6377084773574,41.3464997783158,NaN
-70.6377083593532,41.3465061018988,NaN
-70.6377081364299,41.3465183463391,NaN
-70.6377075597467,41.3465541869187,NaN
-70.6377074060025,41.3465660853887,NaN
-70.6377068529564,41.3465921433379,NaN
-70.6377063340773,41.3466020342965,NaN
-70.6377056972152,41.3466141742642,NaN
-70.6377051941006,41.3466264422904,5.28651618168564
-70.6377046703875,41.3466510477942,5.05607075362106
-70.6377048036189,41.3466891064596,5.11392726534791
-70.6377049760807,41.3467017696085,4.99919486073704
-70.6377052052061,41.3467149047725,4.94133834901019
-70.6377058602584,41.3467486181322,4.63538527004786
-70.637706145145,41.3467617667865,4.69226116293188
-70.6377061467016,41.3467618386287,4.76874943267246
-70.6377063232907,41.3467749783897,NaN
-70.6377059114794,41.3468252299109,NaN
-70.6377063364341,41.3468526102071,NaN
-70.6377063838797,41.3468651848402,2.35544646047281
-70.6377064775549,41.3468900118659,NaN
-70.637706659928,41.3469037708478,NaN
-70.6377070768792,41.3469367468852,NaN
-70.637707116068,41.3469481367837,NaN
-70.6377070136292,41.3469751563291,2.56627951168082
-70.6377064810639,41.3469886790718,2.35544646047281
-70.6377059451579,41.3470022866418,2.35544646047281
-70.6377045235502,41.3470436540742,2.33681470245907
-70.637704195401,41.3470583877612,2.31720232560251
-70.6377043907481,41.3470737729135,2.33681470245907
-70.6377045677729,41.3470877150383,2.35544646047281
-70.6377048472263,41.3471091234239,2.58589188853738
-70.6377050582883,41.3471247227225,2.58589188853738
-70.6377049309821,41.3471706667863,2.56627951168082
-70.6377048251169,41.3471770535404,2.6427677814214
-70.6377045628299,41.3471928770793,2.6427677814214
-70.6377045644224,41.3472427492146,2.89184496749971
-70.6377059593991,41.3472584322702,2.96833323724029
-70.6377092352476,41.3473025022589,2.94970147922656
-70.6377096250404,41.3473124343969,2.77711256288884
-70.6377101808473,41.3473265966677,2.66238015827796
-70.6377055379566,41.3473704006851,2.73886842801855
-70.637704391125,41.347379892531,2.70062429314825
-70.6377030878318,41.3473913022347,2.71925605116199
-70.6377011836788,41.347407972176,2.83496907461569
-70.6376993883068,41.3474246113834,3.08404626069399
-70.6376995942319,41.3474609666142,3.12229039556429
-70.6376998935179,41.3474797407146,3.08404626069399
-70.6377014524343,41.3474918843682,3.16053453043458
-70.6377037568271,41.3475098351372,3.27526693504545
-70.6377060540739,41.3475277302409,3.19877866530487
-70.6377106291801,41.3475730989284,2.94970147922656
-70.6377112724902,41.3475817338818,3.02618974896714
-70.6377109805232,41.3475964751338,3.02618974896714
-70.6377106823028,41.3476115321186,3.02618974896714
-70.6377100995727,41.3476265017684,3.19877866530487
-70.6377066076726,41.3476538358445,2.96833323724029
-70.6377048501101,41.3476675937838,2.96833323724029
-70.6377008394572,41.347716200108,2.81535669775913
-70.6377013610922,41.3477325003683,2.70062429314825
-70.6377021087033,41.34775586202,2.6810119162917
-70.6377028641775,41.3477717662261,2.75750018603228
-70.6377052311496,41.3478198316295,2.48979124194024
-70.6377044303947,41.3478413858263,2.5094036187968
-70.6377037957616,41.3478584684672,2.43193473021339
-70.6377039511405,41.3478761538767,2.56627951168082
-70.6377045081835,41.3479109863648,2.6427677814214
-70.6377156748921,41.3479289746044,2.70062429314825
-70.6377560662348,41.3479637740498,2.29857056758878
-70.6377795098277,41.3479675614896,2.37505883732937
-70.6378440316306,41.3479559969234,2.2220822978482
-70.6378440898716,41.3479559722688,2.16422578612135
-70.6378642954412,41.3479474188239,2.20246992099164
-70.6379187823308,41.3479270403281,2.24071405586193
-70.6379323509297,41.3479194595306,2.35544646047281
-70.6379577198493,41.3478887680358,2.58589188853738
-70.6379592716618,41.3478830477721,2.70062429314825
-70.6379626247144,41.3478706878088,2.56627951168082
-70.6379563192059,41.3478426162867,2.58589188853738
-70.6379516182492,41.3478290937887,2.75750018603228
-70.6379488425215,41.3478177170817,2.89184496749971
-70.6379448589232,41.3477953820887,2.83496907461569
-70.6379464659779,41.347774500008,2.70062429314825
-70.6379527455074,41.3477327164959,2.71925605116199
-70.6379538602147,41.3477081162796,2.81535669775913
-70.6379541058192,41.3476969830545,2.89184496749971
-70.6379553846799,41.3476748403958,3.04482150698088
-70.6379561931701,41.3476628857628,3.2174104233186
-70.637952168387,41.3476320678637,2.77711256288884
-70.6379521654915,41.3476320514354,2.77711256288884
-70.6379502361611,41.3476211051154,2.7967249397454
-70.6379503461431,41.347597177845,2.89184496749971
-70.6379505877356,41.3475855925154,2.91145734435627
-70.6379495059654,41.3475739842958,2.77711256288884
-70.6379467969213,41.347530131487,2.91145734435627
-70.6379467354597,41.3475188945268,2.73886842801855
-70.6379466124541,41.3475065030376,2.77711256288884
-70.6379465557543,41.3475015440207,2.6427677814214
-70.6379464767193,41.3474946315409,2.6427677814214
-70.6379459655992,41.3474559896393,2.66238015827796
-70.6379457827287,41.347443394915,2.81535669775913
-70.6379458550171,41.347434532906,2.81535669775913
-70.6379459409958,41.3474297993382,3.00657737211058
-70.6379462659717,41.3473936979611,2.7967249397454
-70.63794626562,41.3473936603252,2.58589188853738
-70.6379461427358,41.3473805106117,2.56627951168082
-70.6379445715446,41.3473381349831,2.5094036187968
-70.6379447142628,41.3473256213812,2.35544646047281
-70.6379467459303,41.3473133532569,2.31720232560251
-70.6379494633506,41.3472969442481,2.71925605116199
-70.6379499656184,41.3472922393205,2.77711256288884
-70.6379494036385,41.3472849204317,2.75750018603228
-70.6379484749997,41.3472728263985,2.62413602340767
-70.637947552786,41.3472608160411,2.33681470245907
-70.6379475574637,41.3472365541622,2.54764775366709
-70.6379464329301,41.3471991454684,2.58589188853738
-70.6379457427689,41.3471868255942,2.58589188853738
-70.6379449426333,41.3471734800969,2.45154710706995
-70.6379436969702,41.3471353045143,2.58589188853738
-70.6379439218146,41.3471300968205,2.58589188853738
-70.6379441486257,41.3471248435768,2.56627951168082
-70.6379445965382,41.3471144693316,2.58589188853738
-70.6379449772841,41.3471008891924,2.52803537681053
-70.637945586454,41.3470608420979,2.52803537681053
-70.6379464146551,41.3470531511109,2.6810119162917
-70.6379469525049,41.3470481564361,2.87321320948598
-70.6379479311719,41.3470132785805,2.41330297219966
-70.6379470614783,41.3470006606049,2.43193473021339
-70.6379448810524,41.3469756489868,3.08960310080335
-70.6379443567845,41.3469702210635,NaN
-70.6379437690954,41.3469641365196,NaN
-70.6379425674613,41.3469503326107,2.24071405586193
-70.6379430864486,41.3469359439235,NaN
-70.6379436235792,41.3469210522213,NaN
-70.6379456796202,41.3468874907518,NaN
-70.6379461034561,41.3468819771107,NaN
-70.6379470171324,41.346870091183,NaN
-70.6379471561113,41.3468286615982,NaN
-70.6379462965176,41.3468152649487,NaN
-70.6379448538985,41.3467970560409,NaN
